346261.2035776,4069693.53005088,-0.7789510203330722
346261.23161025095,4069693.500776242,-0.7797465484181344
346261.2681505669,4069693.466652036,-0.7875352677912824
346261.30407751026,4069693.4318777127,-0.7912071945122802
346261.3400366743,4069693.397136845,-0.7951214315298752
346261.3754251107,4069693.361816011,-0.7974735340713763
346261.41029492026,4069693.3259819937,-0.7977351122055669
346261.4448867036,4069693.289879319,-0.7956622746136383
346261.47971607296,4069693.2540060454,-0.793275606347547
346261.5149143702,4069693.2184945303,-0.7919319440252266
346261.550045049,4069693.1829160415,-0.7900487515224898
346261.58494977094,4069693.147115906,-0.7868375523328771
346261.6197870743,4069693.1112501025,-0.7830545605291523
346261.6548514242,4069693.07560631,-0.780206181899514
346261.6901944951,4069693.040238878,-0.7786063830146794
346261.7256664162,4069693.0050005177,-0.7776618917924646
346261.76120288146,4069692.9698272487,-0.7773206142618501
346261.7968056369,4069692.9347210806,-0.7776690663229735
346261.83245435846,4069692.899661579,-0.7786577826779169
346261.8681124637,4069692.864611622,-0.7798228365572347
346261.9037796599,4069692.8295709155,-0.7809656017093329
346261.9394434562,4069692.7945267535,-0.7819499915186569
346261.9750451812,4069692.7594195446,-0.782434874154903
346262.01056679443,4069692.724231284,-0.7823818312415902
346262.04599976534,4069692.6889537657,-0.7820900020981801
346262.0814100255,4069692.6536534335,-0.781892568066628
346262.1168363737,4069692.6183692478,-0.7820092033380014
346262.15229432995,4069692.5831168285,-0.7823639742537162
346262.18779932364,4069692.5479117893,-0.7825623473024624
346262.2233381168,4069692.5127408644,-0.7824216037894555
346262.2588354651,4069692.4775281125,-0.7814787485228492
346262.2942864633,4069692.4422686985,-0.7795541021574182
346262.3296846046,4069692.4069562224,-0.7767765586585427
346262.3650647812,4069692.371625749,-0.7741683323039336
346262.4005295815,4069692.3363802335,-0.772365781538036
346262.43610180804,4069692.301243159,-0.7715727544959281
346262.4718066303,4069692.2662408543,-0.7717331109508728
346262.50767318805,4069692.2314043283,-0.7727718583282994
346262.5436642237,4069692.196696342,-0.7745085915553165
346262.5795910775,4069692.161921929,-0.7760805565741725
346262.6154261139,4069692.127052915,-0.7773221564622984
346262.65115397674,4069692.0920741055,-0.7780695972206929
346262.68681458547,4069692.0570266964,-0.7784687811305817
346262.7224536498,4069692.0219573793,-0.7787169429960179
346262.7580733408,4069691.9868683848,-0.778815850022297
346262.79367245245,4069691.951758512,-0.7787433365084555
346262.82925041555,4069691.9166272082,-0.7785428876686171
346262.8648265544,4069691.8814940564,-0.7783240818036633
346262.90040698287,4069691.8463652493,-0.778122357066991
346262.9359954659,4069691.8112446023,-0.777952660996385
346262.97159598244,4069691.7761361534,-0.7778011500298186
346263.0072122664,4069691.7410437,-0.7776689646696289
346263.0428338737,4069691.70595665,-0.7775113039586418
346263.0784563093,4069691.6708704405,-0.7773047301468845
346263.1140790407,4069691.6357845315,-0.777038349115035
346263.1497029095,4069691.6006997777,-0.7766584314617443
346263.1853351259,4069691.565623502,-0.7761562997878376
346263.2209790169,4069691.5305590895,-0.7755075103357145
346263.25663408136,4069691.495506039,-0.7746551542836462
346263.29230051796,4069691.4604645595,-0.7735487295968179
346263.32797994226,4069691.425436305,-0.7724013026918831
346263.36368494824,4069691.390434128,-0.7713508414047658
346263.39942402835,4069691.3554667444,-0.7704543278607775
346263.43520576047,4069691.3205430093,-0.7697685667437669
346263.47104186047,4069691.28567507,-0.769304769086786
346263.5069429215,4069691.250874019,-0.7688145630120506
346263.5428631031,4069691.2160926946,-0.7679691371701153
346263.57878694526,4069691.1813151506,-0.7665767869553344
346263.6147119108,4069691.146538767,-0.7645025303179606
346263.650634724,4069691.11176016,-0.7618302748189273
346263.6865652796,4069691.0769895595,-0.7591806338900641
346263.722568828,4069691.0422945577,-0.7569485484558941
346263.75866884465,4069691.007699949,-0.7553098192536217
346263.79488789913,4069690.973230002,-0.7544256646758826
346263.83125023916,4069690.9389112694,-0.7544143111308276
346263.8677324877,4069690.9047199697,-0.7552103841255593
346263.9042110138,4069690.870524691,-0.7562961252516353
346263.9406714698,4069690.836310147,-0.7576438593495716
346263.9771034799,4069690.8020653166,-0.7590966823052183
346264.0134967351,4069690.7677793032,-0.7603909373465353
346264.04985198606,4069690.7334529953,-0.7614960249190922
346264.0861617432,4069690.6990785715,-0.7623539319388281
346264.12241357716,4069690.6646430725,-0.7628770568224326
346264.1585933071,4069690.6301318314,-0.7629458460562781
346264.1947242816,4069690.59556953,-0.7626001969573748
346264.23085192614,4069690.561003748,-0.7620116134116567
346264.26698084536,4069690.526439298,-0.761157784427884
346264.30311588314,4069690.491881245,-0.7600234267767617
346264.33926311304,4069690.457335945,-0.7589701467445938
346264.37543355755,4069690.4228149555,-0.758214946439378
346264.41164064413,4069690.3883324005,-0.757898741347426
346264.44789277064,4069690.3538972028,-0.758151093605297
346264.48420116125,4069690.31952134,-0.7590745044226612
346264.520573602,4069690.2852132525,-0.7603373334666507
346264.5569375436,4069690.2508961502,-0.7614816416100889
346264.59326080163,4069690.2165359925,-0.7623062013442141
346264.6295284699,4069690.182117168,-0.7626981605267393
346264.665722218,4069690.1476206253,-0.7625707391973843
346264.7018322656,4069690.113036473,-0.7619353027226115
346264.73794001125,4069690.0784499054,-0.7611465950759291
346264.7740687764,4069690.043885296,-0.760296032986802
346264.8102250879,4069690.009349504,-0.7593908030431643
346264.84641642804,4069689.9748504222,-0.7584881165086655
346264.88264219963,4069689.940387495,-0.7576842372466034
346264.9188893716,4069689.9059470766,-0.7569232254450501
346264.95516204945,4069689.871533523,-0.7562073913183376
346264.9914674098,4069689.8371544518,-0.7555569792142135
346265.0278113556,4069689.8028161754,-0.7549828253130368
346265.0641889892,4069689.7685135845,-0.7546759135540345
346265.10057949356,4069689.734224648,-0.7546877750621492
346265.1369830812,4069689.699949602,-0.7550757005318255
346265.1734027422,4069689.6656916365,-0.7559031124678097
346265.2098412832,4069689.6314537534,-0.7571818546876911
346265.2463024839,4069689.597240003,-0.7587157846151044
346265.2827403303,4069689.5630013864,-0.7602395872459601
346265.31912493694,4069689.5287062023,-0.761589557785756
346265.35544456146,4069689.4943422107,-0.7626723031494222
346265.39168891194,4069689.459898842,-0.7634483526519831
346265.42785877077,4069689.4253772446,-0.7643413125245292
346265.4640007591,4069689.390826462,-0.7657692355149128
346265.5001241635,4069689.3562562494,-0.7678641686764767
346265.5362316985,4069689.3216694617,-0.7707478178197296
346265.57233023987,4069689.2870732867,-0.7745417301691129
346265.60841717536,4069689.2524650185,-0.7792102992921469
346265.6444002544,4069689.21774882,-0.784233405132368
346265.680238983,4069689.1828836356,-0.7894601969909116
346265.71591758786,4069689.147854635,-0.7949295453585931
346265.7514125098,4069689.1126395324,-0.800617062374674
346265.7867039898,4069689.0772205847,-0.8065468344830897
346265.8217976031,4069689.0416055177,-0.8120140630870799
346265.85671417386,4069689.005816885,-0.8168177408360077
346265.89143972815,4069688.9698428893,-0.8208232564478855
346265.925947016,4069688.9336595093,-0.8238300053332899
346265.96021724306,4069688.8972515455,-0.8256642364049389
346265.99422368634,4069688.8605970526,-0.8265630161330845
346266.0281357474,4069688.82385509,-0.8276488204840319
346266.0620142167,4069688.787082149,-0.8292783194180285
346266.0958745831,4069688.750292537,-0.8316808947664089
346266.1297351923,4069688.7135031484,-0.8349977365157333
346266.16361636017,4069688.6767326943,-0.8394625687604418
346266.1974355675,4069688.6399052907,-0.8442507513785991
346266.23110533325,4069688.602941218,-0.8488162549215066
346266.26461625553,4069688.565833091,-0.8530834567964468
346266.2979336361,4069688.5285511175,-0.8568847986590394
346266.33104456717,4069688.4910856993,-0.8601807372660778
346266.3639149458,4069688.453409043,-0.8627970091059213
346266.3966584855,4069688.4156220215,-0.865206228959386
346266.429305875,4069688.3777518966,-0.8675490713735189
346266.46185943,4069688.3398010787,-0.8698371533437699
346266.4943235156,4069688.3017736967,-0.8721111117264668
346266.52669324423,4069688.2636659644,-0.8743503241445774
346266.5589764005,4069688.2254848615,-0.8766973257441872
346266.5911728188,4069688.187230588,-0.879209332576438
346266.6232854637,4069688.1489059636,-0.8819490320503266
346266.6553156259,4069688.1105123763,-0.8850040306426623
346266.68725804216,4069688.072045757,-0.8883677641557283
346266.7191132997,4069688.0335069303,-0.892083889890328
346266.75085428276,4069687.9948739456,-0.8956402059689595
346266.78246846545,4069687.956137136,-0.8987979012909888
346266.81394400453,4069687.9172875932,-0.9014728481780172
346266.8452611717,4069687.87831028,-0.9035534843187587
346266.8764169524,4069687.839203853,-0.9050059375252539
346266.90740069107,4069687.799960966,-0.905843290696926
346266.9383121648,4069687.760661086,-0.9065876717780406
