346266.8435144061,4069684.42449513
346269.2448402779,4069681.921431715
346271.3583999391,4069679.7203653753
346273.2194280535,4069677.784397268
346274.85885689565,4069676.0811450416
346276.3038433454,4069674.5821911306
346277.5782315605,4069673.262598609
346278.70295921044,4069672.100486337
346279.6964141925,4069671.076656171
346280.5747479069,4069670.174265884
346281.3520419237,4069669.378489924
346282.0406563962,4069668.6763191298
346282.6514406414,4069668.056339096
346283.1939179802,4069667.5085357022
346283.6764479866,4069667.0241245045
346284.10636891006,4069666.5954010733
346284.4901226976,4069666.215609734
346284.833364395,4069665.8788016294
346285.1410588426,4069665.5797602073
346285.41756526125,4069665.3139123484
346285.66671152087,4069665.077250454
346285.89185935544,4069664.866264167
346286.0959616377,4069664.6778805633
346286.2816126868,4069664.509411805
346286.45097512146,4069664.358470603
346286.6059340511,4069664.2229682887
346286.74812919274,4069664.1010792237
346286.8789828064,4069663.9912096993
346286.9997239267,4069663.891970783
346287.1114093019,4069663.8021546574
346287.2151467367,4069663.7206084398
346287.3119086267,4069663.6463201414
346287.4025485256,4069663.578401427
346287.4878156868,4069663.516072479
346287.5683678285,4069663.4586487147
346287.64478233934,4069663.405529118
346287.71756611555,4069663.356186004
346287.78716419655,4069663.3101560273
346287.8539673474,4069663.2670322885
346287.91831871617,4069663.2264574007
346287.9805196801,4069663.1881174026
346288.04083498014,4069663.151736408
346288.0994972316,4069663.117071905
346288.15671088675,4069663.0839106278
346288.21265571855,4069663.052064918
346288.267489883,4069663.021369532
346288.3213526139,4069662.991678825
346288.37436659506,4069662.9628642662
346288.42664004996,4069662.9348122533
346288.4782685861,4069662.9074221756
346288.52933682356,4069662.880604698
346288.5799198367,4069662.854280242
346288.6300844332,4069662.8283776287
346288.67989029223,4069662.802832866
346288.7293909813,4069662.7775880583
346288.7786348687,4069662.752590419
346288.8276659476,4069662.7277913736
346288.8765245857,4069662.7031457312
346288.92524821276,4069662.6786109153
346288.9738719584,4069662.654146236
346289.02242925053,4069662.6297121984
346289.0709523848,4069662.6052698307
346289.1194730749,4069662.580780018
346289.168022993,4069662.556202838
346289.21663430904,4069662.53149688
346289.26534023887,4069662.5066185384
346289.3141756104,4069662.481521271
346289.3631774566,4069662.456154807
346289.4123856468,4069662.4304642887
346289.46184356546,4069662.404389337
346289.5115988518,4069662.3778630244
346289.5617042113,4069662.350810732
346289.6120757014,4069662.32324024
346289.6626339139,4069662.295150498
346289.7133026215,4069662.2665316085
346289.76400747924,4069662.237364662
346289.814674758,4069662.207621409
346289.8652300884,4069662.177263784
346289.91559719364,4069662.146243253
346289.9656979929,4069662.114607356
346290.01544986793,4069662.082393151
346290.06476425607,4069662.049627844
346290.11354514095,4069662.0163292503
