346438.6964874568,4069682.860995448
346440.05523449177,4069684.1394400606
346441.2524207347,4069685.2656854303
346442.3078026705,4069686.258343264
346443.2387208595,4069687.1337493327
346444.06039536843,4069687.906241785
346444.7861850757,4069688.588405426
346445.4278152669,4069689.191286127
346445.99557739927,4069689.7245790125
346446.4985044374,4069690.1967936372
346446.94452474837,4069690.6153989625
346447.34059717745,4069690.986950608
346447.6928296064,4069691.317202538
346448.0065830137,4069691.6112050903
346448.2865628095,4069691.8733910243
346448.5368990023,4069692.1076510376
346448.76121656183,4069692.317400053
346448.96269717766,4069692.505635399
346449.1441334661,4069692.674987874
346449.30797654786,4069692.8277665707
346449.456377808,4069692.9659982137
346449.5912255493,4069693.091461689
346449.71417716297,4069693.2057183506
346449.82668736594,4069693.310138623
346449.9300329852,4069693.405925349
346450.02533471043,4069693.4941342794
346450.1135761879,4069693.5756920646
346450.1956207786,4069693.6514120377
346450.2722262672,4069693.722008074
346450.34405777295,4069693.788106754
346450.4116990808,4069693.850258034
346450.47566258744,4069693.908944621
346450.53639803146,4069693.9645901946
346450.59430015495,4069694.0175666222
346450.6497154291,4069694.0682002995
346450.70294795703,4069694.1167777083
346450.75426465453,4069694.1635502987
346450.8038997978,4069694.208738771
346450.8520590145,4069694.2525368384
346450.8989227873,4069694.2951145256
346450.94464952854,4069694.3366210656
346450.98937827937,4069694.377187443
346451.03323107824,4069694.4169286247
346451.0763150402,4069694.4559455193
346451.1187241819,4069694.494326695
346451.16054102336,4069694.532149891
346451.2018379935,4069694.569483339
346451.24267866457,4069694.606386927
346451.28311883484,4069694.6429132205
346451.32320747944,4069694.6791083575
346451.36298758467,4069694.7150128325
346451.40249688027,4069694.750662189
346451.4417684823,4069694.786087624
346451.4808314575,4069694.8213165198
346451.5197113178,4069694.856372911
346451.5584304559,4069694.891277891
346451.59700852615,4069694.9260499766
346451.6354627795,4069694.960705418
346451.67380835745,4069694.995258479
346451.71205855,4069695.0297216796
346451.75022502197,4069695.0641060085
346451.7883180119,4069695.0984211103
346451.82634650636,4069695.132675451
346451.864318393,4069695.166876461
346451.902240595,4069695.2010306614
346451.94011918904,4069695.235143776
346451.9779595087,4069695.269220829
346452.0157662355,4069695.3032662296
346452.0535434785,4069695.3372838483
346452.0912948442,4069695.3712770822
346452.1290234985,4069695.405248912
346452.16673221986,4069695.4392019548
346452.2044234473,4069695.4731385056
346452.24209932156,4069695.5070605804
346452.2797617218,4069695.540969948
346452.3174122974,4069695.5748681594
346452.3550524962,4069695.6087565767
346452.39268358913,4069695.6426363946
346452.430306692,4069695.6765086614
346452.4679227842,4069695.7103742966
346452.5055327258,4069695.7442341056
346452.54313727154,4069695.7780887955
346452.5807370847,4069695.8119389866
346452.6183327473,4069695.845785222
346452.65592477086,4069695.879627976
346452.6935136046,4069695.9134676647
346452.7310996434,4069695.947304652
346452.7686832344,4069695.981139256
346452.80626468296,4069696.0149717527
346452.8438442578,4069696.048802383
346452.8814221957,4069696.082631355
346452.91899870534,4069696.1164588504
346452.956573971,4069696.1502850247
346452.99414815585,4069696.1841100096
346453.03172140423,4069696.217933918
346453.06929384475,4069696.251756844
346453.10686559207,4069696.285578864
346453.14443674893,4069696.3194000404
346453.182007408,4069696.3532204204
346453.2195776533,4069696.387040037
346453.25714756193,4069696.4208589112
346453.29471720493,4069696.454677051
346453.33228664903,4069696.488494451
346453.36985595734,4069696.522311094
346453.4074251907,4069696.5561269503
346453.4449944084,4069696.5899419757
346453.4825636697,4069696.6237561116
346453.5201330344,4069696.657569285
346453.55770256405,4069696.691381407
346453.59527232306,4069696.725192369
346453.6328423796,4069696.7590020443
346453.67041280685,4069696.792810282
346453.7079836843,4069696.8266169094
346453.74555509916,4069696.8604217255
346453.7831271477,4069696.8942244975
346453.8206999369,4069696.928024959
346453.8582735864,4069696.961822802
346453.89584823046,4069696.995617677
346453.9334240203,4069697.0294091823
346453.97100112657,4069697.063196858
346454.0085797424,4069697.0969801783
346454.0461600866,4069697.1307585463
346454.0837424074,4069697.16453128
346454.1213269867,4069697.1982975984
346454.15891414473,4069697.232056614
346454.19650424575,4069697.2658073143
346454.23409770423,4069697.299548544
346454.27169499185,4069697.333278989
346454.3092966453,4069697.366997148
346454.3469032758,4069697.4007013123
346454.3845155792,4069697.434389535
346454.4221343482,4069697.4680595975
346454.45976048545,4069697.501708971
346454.4973950194,4069697.5353347757
346454.5350391212,4069697.5689337286
346454.5726941253,4069697.6025020904
346454.61036155163,4069697.6360355997
346454.6480398812,4069697.669538518
346454.6857277808,4069697.703014586
346454.7234240802,4069697.7364670876
346454.76112775214,4069697.769898904
346454.7988378951,4069697.803312565
346454.8365537178,4069697.836710291
346454.8742745256,4069697.8700940306
346454.91199970915,4069697.903465494
346454.94972873316,4069697.9368261825
346454.987461128,4069697.970177414
346455.02519648155,4069698.0035203444
346455.062934432,4069698.036855989
346455.1006746617,4069698.070185239
346455.13841689203,4069698.1035088766
346455.1761608783,4069698.1368275876
346455.2139064059,4069698.170141974
346455.2516532864,4069698.203452565
346455.2894013544,4069698.236759824
346455.3271504645,4069698.2700641598
346455.36490048934,4069698.303365929
346455.402651317,4069698.336665446
346455.4404028494,4069698.369962986
346455.4781550003,4069698.4032587907
346455.5159076941,4069698.436553072
346455.5536608644,4069698.469846017
346455.59141445305,4069698.503137789
346455.6291684088,4069698.5364285316
346455.6669226867,4069698.5697183697
346455.7046772474,4069698.603007415
346455.7424320563,4069698.636295764
346455.78018708306,4069698.6695835013
346455.81794230104,4069698.7028707024
346455.85569768696,4069698.7361574317
346455.89345322014,4069698.769443749
346455.9312088826,4069698.8027297035
346455.96896465856,4069698.836015339
346456.00672053423,4069698.8693006956
346456.0444764973,4069698.902585807
346456.0822325371,4069698.9358707024
346456.1199886442,4069698.9691554094
346456.1577448104,4069699.0024399506
346456.1955010285,4069699.035724346
346456.23325729213,4069699.069008614
346456.2710135957,4069699.102292769
346456.30876993435,4069699.135576826
346456.3465263038,4069699.1688607973
346456.3842827003,4069699.2021446927
346456.4220391206,4069699.235428522
346456.45979556156,4069699.268712292
346456.4975520209,4069699.3019960104
346456.53530849627,4069699.3352796836
346456.5730649858,4069699.3685633177
346456.6108214877,4069699.4018469173
346456.64857800043,4069699.4351304867
346456.68633452273,4069699.4684140286
346456.7240910534,4069699.501697547
346456.76184759144,4069699.5349810445
346456.7996041359,4069699.568264524
346456.83736068604,4069699.6015479877
346456.8751172411,4069699.634831437
346456.91287380055,4069699.6681148745
346456.9506303639,4069699.7013983005
346456.9883869306,4069699.734681717
346457.0261435003,4069699.7679651254
346457.0639000727,4069699.801248527
346457.1016566475,4069699.834531923
346457.1394132243,4069699.8678153125
346457.177169803,4069699.901098697
346457.21492638334,4069699.9343820764
346457.25268296513,4069699.967665452
346457.2904395482,4069700.0009488245
346457.3281961325,4069700.034232194
346457.3659527179,4069700.0675155614
346457.4037093042,4069700.1007989263
346457.4414658914,4069700.1340822894
346457.4792224794,4069700.16736565
346457.51697906817,4069700.20064901
346457.5547356577,4069700.233932369
346457.59249224793,4069700.2672157264
346457.6302488389,4069700.300499083
346457.6680054306,4069700.333782438
346457.70576202305,4069700.367065793
346457.74351861636,4069700.400349147
346457.78127521055,4069700.4336325014
346457.8190318056,4069700.466915855
346457.85678840167,4069700.5001992085
346457.8945449988,4069700.533482562
346457.9323015974,4069700.566765915
346457.97005819733,4069700.6000492685
346458.00781479885,4069700.6333326222
346458.04557140206,4069700.6666159765
346458.08332800725,4069700.6998993307
346458.12108461466,4069700.7331826854
346458.15884122456,4069700.7664660406
346458.1965978372,4069700.799749397
346458.23435445316,4069700.8330327547
346458.2721110728,4069700.866316113
346458.3098676966,4069700.8995994725
346458.34762432514,4069700.9328828333
346458.38538095914,4069700.966166196
346458.4231375992,4069700.9994495604
346458.4608942463,4069701.0327329272
346458.4986509016,4069701.0660162964
346458.5364075661,4069701.0992996683
346458.5741642411,4069701.132583042
346458.6119209282,4069701.1658664183
346458.64967762877,4069701.1991497967
346458.68743434484,4069701.232433179
346458.7251910786,4069701.2657165653
346458.7629478326,4069701.298999956
346458.8007046095,4069701.3322833516
346458.83846141264,4069701.3655667533
346458.8762182456,4069701.398850161
346458.91397511255,4069701.432133577
346458.9517320183,4069701.4654170014
346458.9894889683,4069701.498700436
346459.0272459686,4069701.5319838827
346459.06500302634,4069701.565267342
346459.1027601495,4069701.5985508175
346459.14051734726,4069701.63183431
346459.17827463,4069701.6651178226
346459.2160320096,4069701.6984013575
346459.2537894994,4069701.731684918
346459.291547115,4069701.764968508
346459.3293048739,4069701.7982521304
346459.36706279597,4069701.831535791
346459.404820904,4069701.8648194936
346459.4425792241,4069701.898103245
346459.4803377858,4069701.9313870515
346459.51809662266,4069701.964670921
346459.5558557731,4069701.9979548627
346459.5936152809,4069702.0312388856
346459.6313751957,4069702.0645230017
346459.6691355745,4069702.0978072244
346459.70689648174,4069702.1310915686
346459.74465799116,4069702.1643760507
346459.7824201867,4069702.1976606897
346459.82018316386,4069702.2309455075
346459.8579470318,4069702.264230528
346459.8957119145,4069702.2975157797
346459.9334779535,4069702.330801295
346459.9712453097,4069702.3640871104
346460.0090141668,4069702.3973732684
346460.0467847339,4069702.4306598157
346460.0845572494,4069702.463946807
346460.1223319847,4069702.497234305
346460.1601092491,4069702.5305223796
346460.197889395,4069702.563811111
346460.23567282385,4069702.59710059
346460.2734599931,4069702.6303909207
346460.31125142396,4069702.6636822224
346460.34904771013,4069702.69697463
346460.3868495282,4069702.730268298
346460.4246576488,4069702.763563402
346460.46247295,4069702.796860141
346460.50029643235,4069702.8301587435
346460.5381292356,4069702.8634594698
346460.57597265847,4069702.8967626137
346460.6138281805,4069702.930068512
346460.6516974873,4069702.96337755
346460.68958249956,4069702.996690164
346460.72748540534,4069703.030006853
346460.7654086976,4069703.0633281837
346460.8033552167,4069703.0966548035
346460.8413281986,4069703.1299874485
346460.87933133024,4069703.163326958
346460.91736881214,4069703.1966742887
346460.95544542995,4069703.2300305306
346460.9935666362,4069703.263396925
346461.0317386431,4069703.2967748856
346461.06996852835,4069703.3301660246
346461.1082643557,4069703.3635721784
346461.1466353122,4069703.3969954373
346461.18509186496,4069703.4304381846
346461.22364593955,4069703.463903136
346461.26231112285,4069703.4973933846
346461.3011028947,4069703.530912455
346461.34003889165,4069703.564464363
346461.3791112748,4069703.598035166
346461.4183145284,4069703.631611245
346461.45764536684,4069703.66517907
346461.4971026779,4069703.698724971
346461.536687504,4069703.732234904
346461.57640306023,4069703.765694212
346461.6162547888,4069703.799087376
346461.65625045187,4069703.832397749
346461.6964002639,4069703.8656072756
346461.73671706556,4069703.89869618
346461.77721654257,4069703.9316426334
346461.8179174926,4069703.964422378
346461.8588421461,4069703.997008318
346461.9000165448,4069704.029370054
346461.94147098507,4069704.0614733673
346461.9832405344,4069704.0932796365
346462.025365629,4069704.12474518
346462.06789276237,4069704.1558205104
346462.11087527755,4069704.186449493
346462.1543742759,4069704.216568388
346462.1984596581,4069704.246104766
346462.24321131513,4069704.2749762726
346462.28872048936,4069704.3030892257
346462.33509132883,4069704.3303370206
346462.38244266185,4069704.356598313
346462.4306927625,4069704.3818979547
346462.4797752173,4069704.406244414
346462.5296377935,4069704.429629919
346462.5802415492,4069704.452030328
346462.63156017015,4069704.473404715
346462.68357952125,4069704.493694673
346462.7362974056,4069704.512823321
346462.78972352756,4069704.530693991
346462.84387965745,4069704.5471885856
346462.89867325325,4069704.5623647273
346462.95402263344,4069704.576257579
346463.0098555857,4069704.588880439
346463.06610813603,4069704.600224968
346463.12272345915,4069704.61026105
346463.1796509104,4069704.618936275
346463.2368451628,4069704.6261750483
346463.2942664063,4069704.632118926
346463.3518786976,4069704.6368874027
346463.4096493485,4069704.6405799487
346463.4675483689,4069704.6432777024
346463.52554795553,4069704.6450448544
346463.5836220186,4069704.6459297403
346463.6417457371,4069704.6459656665
346463.69989513606,4069704.645171472
346463.75804518367,4069704.6436145287
346463.8161708594,4069704.641349214
346463.87424672727,4069704.6384178367
346463.93224650266,4069704.634851358
346463.9901426049,4069704.6306699174
346464.0479056868,4069704.625883179
346464.10550413496,4069704.6204904933
346464.16290353105,4069704.614480888
346464.22006606555,4069704.6078328798
346464.27700109436,4069704.6005914994
346464.3337140974,4069704.592791669
346464.39020677184,4069704.584458797
346464.44647706125,4069704.5756092076
346464.50251912023,4069704.566250425
346464.5583232152,4069704.5563812964
346464.6138755583,4069704.545991975
346464.6691580726,4069704.53506375
346464.72418108844,4069704.5236542695
346464.77895051526,4069704.5118129803
346464.8334679419,4069704.4995819726
346464.88773066393,4069704.4869966987
346464.94173163763,4069704.4740865733
346464.9954593598,4069704.460875477
346465.0488976717,4069704.447382164
346465.10202548414,4069704.4336205795
346465.154816418,4069704.419600097
346465.20723835455,4069704.40532568
346465.2592528884,4069704.3907979666
346465.31081467343,4069704.3760132785
346465.36197905,4069704.361003011
346465.4127945878,4069704.3457947164
346465.4633039134,4069704.3304125727
346465.5135444364,4069704.314877795
346465.56354898674,4069704.2992090005
346465.61334637424,4069704.2834225213
346465.6629618791,4069704.267532684
346465.712417683,4069704.251552056
346465.76173324673,4069704.235491657
346465.8109256417,4069704.219361148
346465.8600098409,4069704.2031689947
346465.9089989742,4069704.186922613
346465.95790455164,4069704.1706284955
346466.0067366598,4069704.15429232
346466.0555041336,4069704.13791905
346466.1042147065,4069704.121513015
346466.152875143,4069704.105077987
346466.2014913531,4069704.0886172447
346466.25006849354,4069704.0721336277
346466.29861105536,4069704.0556295863
346466.34712294035,4069704.0391072226
346466.3956075277,4069704.0225683264
346466.44406773173,4069704.006014406
346466.4925060512,4069703.989446715
346466.54092461197,4069703.97286627
346466.5893252033,4069703.9562738724
346466.6377093085,4069703.9396701194
346466.6860781296,4069703.9230554136
346466.7344326087,4069703.9064299725
346466.78277344326,4069703.8897938295
346466.83110109845,4069703.8731468357
346466.8794158147,4069703.856488658
346466.92771761224,4069703.839818773
346466.976006291,4069703.8231364563
346467.02428142756,4069703.8064407744
346467.07254236774,4069703.7897305633
346467.1207882154,4069703.7730044136
346467.1690178174,4069703.7562606432
346467.2172297437,4069703.7394972695
346467.26542226324,4069703.722711976
346467.31359331415,4069703.705902074
346467.361740469,4069703.6890644548
346467.40986089315,4069703.6721955366
