302484.14803838794,4123804.085350277,2.5530626948047197,0.00000000
302484.1044027495,4123804.109761976,2.6276043934306306,0.00000000
302484.0607671111,4123804.1341736754,2.6313314783619264,0.00000000
302484.01713147265,4123804.1585853747,2.631517832608491,0.00000000
302483.9734958342,4123804.182997074,2.6315271502308257,0.00000000
302483.929860196,4123804.2074087732,2.631527616471916,0.00000000
302483.8862245576,4123804.2318204725,2.6315276397839704,0.00000000
302483.84258891916,4123804.256232172,2.631527640949573,0.00000000
302483.7989532807,4123804.280643871,2.631527641007853,0.00000000
302483.7553176423,4123804.3050555703,2.6315276410107673,0.00000000
302483.7116820039,4123804.3294672696,2.6315276408309263,0.00000000
302483.6680463655,4123804.353878969,2.631527640731941,0.00000000
302483.62441072706,4123804.378290668,2.6315276407269916,0.00000000
302483.58077508863,4123804.4027023674,2.6315276407267443,0.00000000
302483.5371394502,4123804.4271140667,2.631527640726732,0.00000000
302483.49350381177,4123804.451525766,2.6315276407267314,0.00000000
302483.4498681735,4123804.475937465,2.6315276409967114,0.00000000
302483.40623253514,4123804.5003491645,2.6315276411002038,0.00000000
302483.3625968967,4123804.5247608637,2.6315276411053783,0.00000000
302483.3189612583,4123804.549172563,2.6315276423925344,0.00000000
302483.27532561985,4123804.5735842623,2.631527642456892,0.00000000
302483.2316899814,4123804.5979959616,2.6315276423701164,0.00000000
302483.188054343,4123804.622407661,2.6315276423657776,0.00000000
302483.14441870456,4123804.64681936,2.6315276408086836,0.00000000
302483.1007830661,4123804.6712310594,2.631527640730829,0.00000000
302483.0571474277,4123804.695642758,2.6315276394400393,0.00000000
302483.01351178926,4123804.7200544574,2.6315276393755,0.00000000
302482.9698761509,4123804.7444661567,2.63152764065917,0.00000000
302482.92624051246,4123804.768877856,2.631527640723353,0.00000000
302482.8826048742,4123804.7932895557,2.6315276422834395,0.00000000
302482.8389692358,4123804.817701255,2.6315276423614438,0.00000000
302482.79533359734,4123804.8421129542,2.631527642365344,0.00000000
302482.7516979589,4123804.8665246535,2.631527642365539,0.00000000
302482.70806232054,4123804.8909363523,2.631527641168645,0.00000000
302482.6644266821,4123804.9153480516,2.6315276408388204,0.00000000
302482.6207910437,4123804.939759751,2.631527639445439,0.00000000
302482.57715540525,4123804.96417145,2.6315276406626666,0.00000000
302482.5335197668,4123804.9885831494,2.631527640723528,0.00000000
302482.4898841284,4123805.0129948487,2.631527640726571,0.00000000
302482.44624848996,4123805.037406548,2.6315276407267234,0.00000000
302482.4026128517,4123805.061818247,2.631527640996711,0.00000000
302482.3589772133,4123805.086229947,2.631527642387101,0.00000000
302482.3153415749,4123805.1106416457,2.63152764107973,0.00000000
302482.27170593647,4123805.135053345,2.6315276410143613,0.00000000
302482.22807029804,4123805.1594650443,2.631527641011093,0.00000000
302482.1844346596,4123805.1838767435,2.6315276407409494,0.00000000
302482.1407990212,4123805.208288443,2.631527640727442,0.00000000
302482.09716338274,4123805.232700142,2.631527640726767,0.00000000
302482.05352774437,4123805.2571118413,2.631527640726733,0.00000000
302482.00989210594,4123805.2815235406,2.6315276407267314,0.00000000
302481.9662564675,4123805.30593524,2.6315276407267314,0.00000000
302481.92262082925,4123805.330346939,2.6315276409967114,0.00000000
302481.8789851908,4123805.3547586384,2.6315276410102104,0.00000000
302481.8353495524,4123805.3791703377,2.6315276410108854,0.00000000
302481.791713914,4123805.403582037,2.6315276411009125,0.00000000
302481.7480782756,4123805.427993736,2.631527641105414,0.00000000
302481.70444263716,4123805.4524054355,2.631527640835659,0.00000000
302481.6608069987,4123805.476817135,2.6315276407321777,0.00000000
302481.6171713603,4123805.501228834,2.6315276407270036,0.00000000
302481.57353572187,4123805.5256405333,2.6315276407267447,0.00000000
302481.52990008343,4123805.5500522326,2.631527640726732,0.00000001
302481.486264445,4123805.574463932,2.6315276407267314,0.00000001
302481.44262880675,4123805.598875631,2.631527640906718,0.00000001
302481.3989931684,4123805.6232873304,2.6315276410057105,0.00000001
302481.35535752994,4123805.6476990297,2.6315276410106603,0.00000001
302481.3117218915,4123805.672110729,2.6315276410109076,0.00000000
302481.2680862531,4123805.696522428,2.6315276422978173,0.00000000
302481.22445061465,4123805.7209341275,2.631527640895279,0.00000001
302481.1808149763,4123805.7453458267,2.631527640825152,0.00000001
302481.13717933785,4123805.769757526,2.6315276407316524,0.00000001
302481.0935436994,4123805.7941692253,2.6315276407269774,0.00000000
302481.049908061,4123805.8185809245,2.6315276407267434,0.00000000
302481.00627242256,4123805.8429926233,2.631527639439835,0.00000001
302480.96263678424,4123805.867404323,2.631527640842373,0.00000000
302480.91900114587,4123805.8918160223,2.6315276410024935,0.00000001
302480.8753655075,4123805.9162277216,2.63152764238739,0.00000001
302480.83172986907,4123805.940639421,2.6315276424566347,0.00000001
302480.78809423064,4123805.96505112,2.631527642460097,0.00000000
302480.7444585922,4123805.9894628194,2.6315276409033928,0.00000001
302480.7008229538,4123806.0138745187,2.6315276407355643,0.00000001
302480.65718731534,4123806.038286218,2.631527640727173,0.00000001
302480.6135516769,4123806.0626979168,2.6315276394398563,0.00000001
302480.5699160385,4123806.087109616,2.6315276393754905,0.00000001
302480.52628040005,4123806.1115213153,2.631527639282279,0.00000001
302480.4826447618,4123806.135933015,2.6315276421213927,0.00000001
302480.4390091234,4123806.1603447143,2.631527642353342,0.00000001
302480.395373485,4123806.1847564136,2.631527642364939,0.00000001
302480.35173784656,4123806.209168113,2.631527642365519,0.00000001
302480.30810220813,4123806.233579812,2.631527642365548,0.00000001
302480.26446656976,4123806.2579915114,2.631527642275556,0.00000001
302480.2208309313,4123806.28240321,2.6315276395172758,0.00000000
302480.1771952929,4123806.3068149094,2.6315276393793616,0.00000000
302480.13355965447,4123806.3312266087,2.631527639372466,0.00000001
302480.08992401604,4123806.355638308,2.631527640659018,0.00000000
302480.0462883776,4123806.3800500073,2.6315276407233457,0.00000001
302480.0026527393,4123806.4044617065,2.6315276409065484,0.00000000
302479.959017101,4123806.4288734063,2.6315276423825926,0.00000001
302479.91538146255,4123806.4532851055,2.631527642456395,0.00000001
302479.8717458241,4123806.477696805,2.6315276424600853,0.00000001
302479.8281101857,4123806.5021085036,2.6315276411733723,0.00000001
302479.78447454725,4123806.526520203,2.63152764092905,0.00000001
302479.7408389088,4123806.550931902,2.6315276394499505,0.00000001
302479.6972032704,4123806.5753436014,2.6315276406628922,0.00000001
302479.65356763196,4123806.5997553007,2.6315276407235393,0.00000000
302479.60993199353,4123806.624167,2.631527640636578,0.00000001
302479.5662963551,4123806.648578699,2.63152764063223,0.00000001
302479.5226607168,4123806.6729903985,2.6315276408119996,0.00000001
302479.4790250785,4123806.697402098,2.631527642287872,0.00000000
302479.43538944004,4123806.721813797,2.6315276410747686,0.00000000
302479.3917538016,4123806.7462254963,2.631527641014113,0.00000000
302479.34811816324,4123806.7706371956,2.6315276411010737,0.00000001
302479.3044825248,4123806.795048895,2.631527640925435,0.00000000
302479.2608468864,4123806.819460594,2.6315276407366666,0.00000001
302479.21721124795,4123806.8438722934,2.631527640727228,0.00000001
